Word	Label
ਸਾਂਭ	punjabi
ಕಾರಿನ	kannada
অনেকদিন	ben_ass
రాయి	telugu
gardee	latin
कार्यलय	deva
ಮನುಷ್ಯರ	kannada
پڇڙ	arabic
స్పెషల్	telugu
செருமனியின்	tamil
انڈمان	arabic
ਸੰਗਰਾਮ	punjabi
decree	latin
गावच्या	deva
Coins	latin
చేరుకున్నారు	telugu
sarvashesh	latin
ಯಂತ್ರಗಳನ್ನು	kannada
బాస్	telugu
രാജാവും	malayalam
खोलामा	deva
ਪ੍ਰਵਾਸੀ	punjabi
بہبود	arabic
ഇനത്തിൽ	malayalam
தக்காளி	tamil
ਜਦੋ	punjabi
প্লাজমা	ben_ass
राष्ट्रगीत	deva
పాక్	telugu
ஆடைகள்	tamil
ਆਨਰੇਰੀ	punjabi
ਪਰੀ	punjabi
predictions	latin
ਪੱਤਿਆਂ	punjabi
ఆకారంలో	telugu
इंग्लंडचे	deva
ശ്രീകൃഷ്ണ	malayalam
જામજોધપુર	gujarati
ಪರೀಕ್ಷೆಗಳನ್ನು	kannada
storms	latin
പോവുകയും	malayalam
ಗ್ಲಾಸ್	kannada
బీచ్	telugu
ಒಂದಾಗಿ	kannada
Mercy	latin
راستوں	arabic
ਪੁੱਛਿਆ	punjabi
ಲಭಿಸಿದೆ	kannada
ശരിക്കും	malayalam
منقول	arabic
ರಾಬರ್ಟ್ಸ್	kannada
अनोखी	deva
یکجا	arabic
கடத்தி	tamil
ಉದ್ಯಮಗಳು	kannada
ਘੋੜਾ	punjabi
বারী	ben_ass
ಅದರೆ	kannada
చేసినట్లు	telugu
గారికి	telugu
సాయిబాబా	telugu
२७०	deva
একসময়	ben_ass
పడమర	telugu
സാഹിത്യത്തിനുള്ള	malayalam
மாற்றியது	tamil
ಕರಡಿ	kannada
نقوش	arabic
তি	ben_ass
నారా	telugu
കിം	malayalam
ವಿರಳವಾಗಿ	kannada
വ്യാഴത്തിന്റെ	malayalam
હૈં	gujarati
আৱৰি	ben_ass
ಪಾಲಿಟೆಕ್ನಿಕ್	kannada
ભક્ત	gujarati
શરીરને	gujarati
ವಿಚ್	kannada
పెనమలూరు	telugu
ಮಾಡದೆ	kannada
uniforms	latin
বিস্তীর্ণ	ben_ass
ماننا	arabic
అంశంపై	telugu
గంగ	telugu
திருச்சூர்	tamil
Homo	latin
عمرہ	arabic
ફિલ્મને	gujarati
Daddy	latin
আদায়ের	ben_ass
বৃদ্ধিতে	ben_ass
ਕੋਣ	punjabi
നാലോ	malayalam
ಔದ್ಯೋಗಿಕ	kannada
અનુભવી	gujarati
యితర	telugu
ഡാനിഷ്	malayalam
महाराजांना	deva
മരണത്തിന്	malayalam
മൂന്നായി	malayalam
ਕਾਢ	punjabi
ಯುವಕ	kannada
ചെറുകഥ	malayalam
வல்லுநர்கள்	tamil
دالہ	arabic
ਪੇਸ਼ੇ	punjabi
সমাজবিজ্ঞান	ben_ass
ಕೇಳಿದಾಗ	kannada
نستعلیق	arabic
ਲੲੀ	punjabi
தாழ்த்தப்பட்ட	tamil
ER	latin
ડિપાર્ટમેન્ટ	gujarati
అందుబాటులోకి	telugu
ਚਾਲਕ	punjabi
determines	latin
அரவிந்த்	tamil
വലിപ്പവും	malayalam
Genetics	latin
માઉસ	gujarati
मानाने	deva
రంపచోడవరంలోనూ	telugu
సెకండరీ	telugu
శ్లోకం	telugu
മാവോ	malayalam
चित्रपटसृष्टीतील	deva
ಕಾರ್ಯರೂಪಕ್ಕೆ	kannada
তীক্ষ্ণ	ben_ass
ఏమిటంటే	telugu
unanimously	latin
kartaat	latin
બદલાવ	gujarati
arindu	latin
வழிபடும்	tamil
உடைந்து	tamil
اوسر	arabic
மாஸ்கோ	tamil
போரின்போது	tamil
পানামা	ben_ass
1607	latin
വിശദാംശങ്ങൾ	malayalam
ਚੜ੍ਹ	punjabi
معاذ	arabic
মূল্যবোধ	ben_ass
ਕੁੱਤੇ	punjabi
परळी	deva
assignments	latin
agadi	latin
ਪ੍ਰਸ਼ਨ	punjabi
ديش	arabic
جيوت	arabic
ਤਲਾਸ਼	punjabi
പഠനത്തിനു	malayalam
పెట్టుబడి	telugu
చనిపోయిన	telugu
സ്വാതി	malayalam
बाथरूम	deva
Seal	latin
മുറിയിൽ	malayalam
చారిత్రిక	telugu
புலவர்களில்	tamil
سہارنپور	arabic
ਚਲਦੀ	punjabi
सियासत	deva
शिवाजीराव	deva
رھائش	arabic
ವ್ಯಕ್ತಿತ್ವದ	kannada
बध	deva
होइनन्	deva
സിപിഐ	malayalam
ਕਿਸ਼ਨ	punjabi
મોરવા	gujarati
હરાવી	gujarati
விருதுகளில்	tamil
സസ്യകുടുംബത്തിലെ	malayalam
مونٹینیگرو	arabic
آمیز	arabic
উদ্বোধনে	ben_ass
रुखको	deva
ভায়েক	ben_ass
ಮೆಡಿಸಿನ್	kannada
किलोमीटर्मिते	deva
দুবার	ben_ass
kamishner	latin
আধান	ben_ass
اجماع	arabic
তললৈ	ben_ass
নকৰিলে	ben_ass
ಮತದಾನದ	kannada
हस्तियों	deva
ويٺي	arabic
ಕಾಮ್	kannada
اسکرین	arabic
వరద	telugu
Mythology	latin
1694	latin
कल्पित	deva
ટેક્નોલોજી	gujarati
ಆರ್ಯ	kannada
ਬੀਰ	punjabi
ಸ್ಥೂಲ	kannada
வல்லுநர்	tamil
عَلَى	arabic
നങ്ങള്	malayalam
సంగతులు	telugu
ಸ್ಥಳದಿಂದ	kannada
വൈഡ്	malayalam
പൊതുമേഖലാ	malayalam
1709	latin
அமராவதி	tamil
yatriyon	latin
પિતાની	gujarati
షెడ్	telugu
ಸಂಪುಟದಲ್ಲಿ	kannada
ডাক্তারের	ben_ass
ಕನ್ನಡಿಗರ	kannada
ignorant	latin
ਸੈਂਟ	punjabi
ടെക്സ്റ്റ്	malayalam
பெயர்க்காரணம்	tamil
ਪੌਦਾ	punjabi
સુઈગામ	gujarati
नागनाथ	deva
മോചനം	malayalam
rahate	latin
સંરક્ષિત	gujarati
১০৭	ben_ass
शिर्ष	deva
notorious	latin
گاہوں	arabic
২২টি	ben_ass
विजयः	deva
ਜਸਵਿੰਦਰ	punjabi
ರಕ್ಷಣೆಯನ್ನು	kannada
மொழிகளை	tamil
ਰੂਟ	punjabi
આગળના	gujarati
માતાના	gujarati
ਇਰਾਨੀ	punjabi
അപ്പോഴും	malayalam
902	latin
ಮೂಲಕವೇ	kannada
જીરૂ	gujarati
ಸಿಸ್ಟಮ್ಸ್	kannada
११३	deva
മരിക്കുകയും	malayalam
ಪ್ರಣಯ	kannada
নির্মম	ben_ass
કંટ્રોલ	gujarati
ਫਿਲਮੋਗ੍ਰਾਫੀ	punjabi
hongi	latin
पन्ध्र	deva
ਜਿਬਰਾਲਟਰ	punjabi
జస్టిస్	telugu
பண்டிதர்	tamil
प्रतिबंधक	deva
நாயகம்	tamil
లెక్క	telugu
அமேசான்	tamil
ಕೆಲಸಗಾರರು	kannada
ਬੱਜਬੱਜ	punjabi
నిర్వహిస్తుంది	telugu
parivahan	latin
ਨਿਯਮਿਤ	punjabi
દિવ્ય	gujarati
मुक्काम	deva
എന്നതിനു	malayalam
کریمیا	arabic
ਰਫ਼ਤਾਰ	punjabi
Clarendon	latin
মিত্ৰ	ben_ass
ഉദ്ഭവം	malayalam
બંન્ને	gujarati
நோக்கிப்	tamil
அனுப்பிய	tamil
ਮਿਲੀਆਂ	punjabi
ಕಾಂ	kannada
ഗബ്രിയേൽ	malayalam
ਹਾਜ਼ਰ	punjabi
ਲਾਂਚ	punjabi
ماڪڙ	arabic
الوجبات	arabic
ہندُستٲنُک	arabic
பயிற்சியாளர்	tamil
বিশ্বত	ben_ass
ਗਿਣਿਆ	punjabi
सहजता	deva
கொல்லப்பட்ட	tamil
महानगराय	deva
মাঝের	ben_ass
ਐਸਿਡ	punjabi
பெற்றிருந்தது	tamil
எல்லையாக	tamil
ಕಾಡುಗಳಲ್ಲಿ	kannada
বর্ষপঞ্জী	ben_ass
സംയുക്തങ്ങൾ	malayalam
കുടിയേറ്റ	malayalam
ರಂಗದ	kannada
മാർപ്പാപ്പയുടെ	malayalam
982	latin
Bundesliga	latin
தயாரிக்கப்பட்டு	tamil
விளிம்பு	tamil
పత్తి	telugu
آفریدی	arabic
కుతుబ్	telugu
ട്വന്റി	malayalam
চন্দন	ben_ass
ਲੰਗਰ	punjabi
കാന്തിമാനം	malayalam
દલિત	gujarati
నైపుణ్యం	telugu
കാരണമായ	malayalam
ਸਕਿੰਟ	punjabi
കിട്ടും	malayalam
ચળવળમાં	gujarati
ਗਾਰਡਨ	punjabi
मोटाई	deva
നമ്പൂതിരിപ്പാട്	malayalam
അഫ്ഗാനിസ്താൻ	malayalam
ਚੌਹਾਨ	punjabi
আচ্ছাদিত	ben_ass
ഭാഷയെ	malayalam
கூட்டுப்	tamil
ಕಲ್ಪನೆಯ	kannada
ಸ್ಟೋರ್	kannada
iyakuner	latin
रक्षात्मक	deva
crafted	latin
दारा	deva
ചിലര്	malayalam
అందుకని	telugu
ठेवत	deva
ਪਰਖ	punjabi
ইতোমধ্যেই	ben_ass
Mallya	latin
రెట్లు	telugu
విజయాలు	telugu
unrest	latin
ಫಲಿತಾಂಶವನ್ನು	kannada
లేత	telugu
પગલા	gujarati
ইম	ben_ass
અભ્યાસો	gujarati
சுரங்க	tamil
hereditary	latin
વાપરે	gujarati
ਖਰੜ	punjabi
vivah	latin
ভেজা	ben_ass
ಉಲ್ಲೇಖವಿದೆ	kannada
మనము	telugu
ഉത്തർ	malayalam
hindus	latin
भट्टराईले	deva
సీజన్	telugu
2001ರ	kannada
મહિલાઓને	gujarati
કાશી	gujarati
Fitness	latin
दीव	deva
ਰਾਜਨੇਤਾ	punjabi
Mon	latin
எதிர்ப்புத்	tamil
नकुल	deva
పార్టీని	telugu
sanghathanon	latin
وں	arabic
طبقو	arabic
અભિપ્રાય	gujarati
छवियों	deva
লক	ben_ass
కాలంలోనే	telugu
बनेपा	deva
ક્ષેત્રને	gujarati
اونچائی	arabic
સાચું	gujarati
લક્ષ્યાંક	gujarati
தமிழகப்	tamil
बढाएको	deva
అగ్రహారంలో	telugu
கேட்டேன்	tamil
ಬಂದರೂ	kannada
Didn	latin
క్రొత్త	telugu
পাকিস্তানকে	ben_ass
நுகர்வு	tamil
taal	latin
ਚਿਕਿਤਸਾ	punjabi
ਰਾਖੀ	punjabi
अन्तर्गतका	deva
17வது	tamil
ಬಾಲ್ಟಿಮೋರ್	kannada
నరేష్	telugu
3d	latin
ਆਨਰਜ਼	punjabi
অ্যাসোসিয়েশনের	ben_ass
బడి	telugu
గళామృతము	telugu
എംഎല്	malayalam
ಮೋರ್	kannada
ਪਾਰਸੀ	punjabi
నదికి	telugu
squares	latin
પાના	gujarati
Humboldt	latin
മലയാളത്തിലും	malayalam
നാസ	malayalam
ಸ್ಥಾನದ	kannada
വികസിപ്പിച്ചു	malayalam
پليجو	arabic
ആകാശം	malayalam
வேறுபடும்	tamil
ਅਲੋਪ	punjabi
ਖੇਡਦੇ	punjabi
સંવર્ધન	gujarati
ગેરકાયદેસર	gujarati
सरकारमध्ये	deva
ਉਦਾਹਰਨਾਂ	punjabi
caryakar	latin
فرقوں	arabic
બૌદ્ધિક	gujarati
ತಯಾರಿಸಲಾದ	kannada
फुटेज	deva
೧೯೫೫	kannada
സാർ	malayalam
ਭ੍ਰਿਸ਼ਟਾਚਾਰ	punjabi
গ্রীন	ben_ass
प्रकरणी	deva
سرحدوں	arabic
ਵੈੱਬ	punjabi
പര്യടനം	malayalam
ബില്യൺ	malayalam
چمک	arabic
ड्राइविंग	deva
चाललेल्या	deva
૧૯૮૬	gujarati
اوھان	arabic
ਜੋਤੀ	punjabi
ارغونن	arabic
ಬೆಳೆಸಲು	kannada
प्रसस्त	deva
ਕਾਸ਼ਤ	punjabi
ஒரிசா	tamil
யாழ்ப்பாணப்	tamil
മുന്നേ	malayalam
৫টা	ben_ass
balcony	latin
செய்ததாக	tamil
জয়ী	ben_ass
2000ના	gujarati
ગામનું	gujarati
عاجز	arabic
ടീ	malayalam
எல்லாக்	tamil
interpretations	latin
सुगंधित	deva
ਫੂਲ	punjabi
ತೆಗೆದುಕೊಂಡಿತು	kannada
நடிகையாக	tamil
நோய்க்கு	tamil
ਬਾਦਸ਼ਾਹੀ	punjabi
ತೆಗೆಯುವ	kannada
सराफ	deva
காளான்	tamil
लैजाने	deva
ਖਤਰੇ	punjabi
ക്ലബ്ബിന്റെ	malayalam
ম্যাট্রিক্স	ben_ass
ನಾರು	kannada
చలం	telugu
કાકા	gujarati
ராகவன்	tamil
ষ্টেট	ben_ass
பதம்	tamil
শিক্ষানুষ্ঠান	ben_ass
സൾഫർ	malayalam
অভ্যর্থনা	ben_ass
পৰিধান	ben_ass
conclude	latin
വസ്തുക്കളെ	malayalam
سمجهه	arabic
পত্রিকায়	ben_ass
धीमा	deva
નિષ્ક્રિય	gujarati
مادری	arabic
పత్రాలు	telugu
ಪಟ್ಟ	kannada
భాషల	telugu
ఆవు	telugu
Meherpur	latin
പഠനത്തിന്	malayalam
മകളും	malayalam
کشیدگی	arabic
ভরসা	ben_ass
फारूक	deva
பலவற்றை	tamil
জ্বলে	ben_ass
मुला	deva
മിസൈൽ	malayalam
ಅರ್ಥಶಾಸ್ತ್ರದ	kannada
റിപ്പോർട്ടുകൾ	malayalam
ಬೀಟಾ	kannada
ਸਬਜ਼ੀਆਂ	punjabi
ఐరోపాలో	telugu
പറയാന്	malayalam
ਜੋਸ਼	punjabi
कर्मयोगी	deva
విశాలమైన	telugu
২৩শে	ben_ass
కారణాల	telugu
ಸಮೃದ್ಧ	kannada
निपटान	deva
conection	latin
ಸ್ಥಾಪಿತವಾಯಿತು	kannada
బ్యాంకుగ్రామంలో	telugu
कायद्याच्या	deva
ਕੁਆਲੀਫਾਈ	punjabi
ల్లో	telugu
మనకి	telugu
વ્યક્તિઓની	gujarati
حياتيات	arabic
ਵਿੱਦਿਅਕ	punjabi
তাপীয়	ben_ass
ਨਿਬੰਧਕਾਰ	punjabi
వేగంతో	telugu
LPG	latin
ਮਨਾਹੀ	punjabi
सकेसम्म	deva
નદીનો	gujarati
മണ്ണിന്റെ	malayalam
وقفہ	arabic
پکيءَ	arabic
అఖిల	telugu
உலகெங்கிலும்	tamil
એકબીજાને	gujarati
પદ્ધતિનો	gujarati
ક્યાંક	gujarati
மேல்நிலை	tamil
ਕਰਵੇਚਰ	punjabi
சீதை	tamil
ফোর্ড	ben_ass
ನಾರಾಯಣ್	kannada
कॅमेरा	deva
ఇంగ్లీషులో	telugu
ਸਰਵਰ	punjabi
ਸਪੀਸੀਜ਼	punjabi
বাড়ানো	ben_ass
সর্পিলাকার	ben_ass
ਲੇਬਰ	punjabi
వయస్సులో	telugu
வளர்ச்சியும்	tamil
Shrine	latin
894	latin
অ্যাডাম	ben_ass
বাড়বে	ben_ass
பீகாரின்	tamil
விவரிக்கும்	tamil
ക്രിസ്തുമസ്	malayalam
ਸੰਘੀ	punjabi
Dutta	latin
बाथ	deva
ડિસ્કવરી	gujarati
ઉદ્યોગપતિ	gujarati
ಕವಿಗಳ	kannada
వెల్లడించారు	telugu
ਇੰਡਸਟਰੀ	punjabi
ಮೂಲವಾಗಿ	kannada
நாங்க	tamil
ధ్వంసం	telugu
कीटों	deva
अधिनमा	deva
दिनहरूमा	deva
അംഗ	malayalam
روا	arabic
આંગણવાડીની	gujarati
niryathan	latin
ਜ਼ਿਲ੍ਹਿਆਂ	punjabi
عهدو	arabic
నాణ్యత	telugu
திரும்பவும்	tamil
ಕೆಳಭಾಗದಲ್ಲಿ	kannada
క్రమం	telugu
जीविका	deva
பிரபலம்	tamil
ದೊರಕಿವೆ	kannada
વેતન	gujarati
ಕೊಂಡಿ	kannada
போதைப்	tamil
രേവതി	malayalam
கணக்கான	tamil
marrow	latin
രൂപംകൊണ്ട	malayalam
சமூகத்	tamil
adyam	latin
ਕੇਸਾਂ	punjabi
ஒவ்வோர்	tamil
بھوشن	arabic
সম্ভ্রান্ত	ben_ass
ఇంధనం	telugu
ব্যাকটেরিয়া	ben_ass
येताना	deva
ಪ್ರೇಕ್ಷಕರು	kannada
தாமசு	tamil
ਹਕੀਕਤ	punjabi
போன்றவற்றைக்	tamil
செல்வர்	tamil
വിജയമായിരുന്നു	malayalam
MSN	latin
பிரிவுகளாகப்	tamil
Landing	latin
ಕಾನ್ಸಾಸ್	kannada
ಅಭಿವೃದ್ಧಿಯನ್ನು	kannada
ತುಪ್ಪ	kannada
ڏڪار	arabic
وسٹا	arabic
ફિલ્મનું	gujarati
मनो	deva
അധിനിവേശം	malayalam
അലാസ്ക	malayalam
ખેલ	gujarati
942	latin
बिहारको	deva
Enterprises	latin
கிரிக்	tamil
തയ്യാറാക്കിയത്	malayalam
ਜਾਗਰੂਕਤਾ	punjabi
યોજાયેલી	gujarati
ಆಕಾರವನ್ನು	kannada
ഏർപ്പെട്ടു	malayalam
ಆಯ್ಕೆಯನ್ನು	kannada
ಸಾಗಿಸುವ	kannada
കൃതികളുടെ	malayalam
Yamuna	latin
ਔਖਾ	punjabi
വളരെക്കാലം	malayalam
ವಿಶೇಷತೆ	kannada
سنکیانگ	arabic
वंशाचे	deva
இப்பள்ளி	tamil
ਰਾਜਦੂਤ	punjabi
যেদিন	ben_ass
ट्रेंड	deva
સમિતિના	gujarati
మందిని	telugu
गूढ	deva
ठरत	deva
உதவியாளர்	tamil
উই	ben_ass
مولود	arabic
socialism	latin
કેપિટલ	gujarati
